Elapsed Time,EMG1,EMG2,EMG3,BioRadio Event,
00:00:00,-1.0005259513855,0.956934630870819,-1.7291247844696,0,
00:00:00.004,0.93965071439743,-0.916850984096527,1.64751935005188,0,
00:00:00.008,0.790861964225769,-0.780116736888886,1.34301292896271,0,
00:00:00.012,0.104960940778255,-0.0407309606671333,0.186241552233696,0,
00:00:00.016,-0.389156937599182,0.410346657037735,-0.701890826225281,0,
00:00:00.02,-0.49539452791214,0.459119230508804,-0.874233841896057,0,
00:00:00.024,-0.317959845066071,0.274225741624832,-0.510487854480743,0,
00:00:00.028,-0.0592858754098415,0.0384070053696632,-0.0860450714826584,0,
00:00:00.032,0.136104077100754,-0.156482085585594,0.213860422372818,0,
00:00:00.036,0.208587750792503,-0.179044708609581,0.347529083490372,0,
00:00:00.04,0.111879482865334,-0.198774784803391,0.319963872432709,0,
00:00:00.044,0.0942252203822136,0.00475117424502969,0.123425200581551,0,
00:00:00.048,0.0180696714669466,0.0799054726958275,-0.0885703787207603,0,
00:00:00.052,-0.0619263797998428,0.0541114062070847,-0.160568863153458,0,
00:00:00.056,-0.0886822566390038,-0.0168138071894646,-0.0573707558214664,0,
00:00:00.06,-0.065870389342308,0.00874808523803949,0.017933651804924,0,
00:00:00.064,0.0356938801705837,0.0371125116944313,-0.0566796362400055,0,
00:00:00.068,0.0397901684045792,0.0105668408796191,-0.00473940744996071,0,
00:00:00.072,0.000812974001746625,-0.0397251062095165,0.0498452410101891,0,
00:00:00.076,-0.0184112507849932,-0.0418115071952343,0.0226061828434467,0,
00:00:00.08,0.0266622062772512,0.0241120494902134,0.0163792911916971,0,
00:00:00.084,0.0133442999795079,0.0129694575443864,0.00455537717789412,0,
00:00:00.088,-0.013450849801302,0.0107194352895021,0.00897041242569685,0,
00:00:00.092,-0.0101619902998209,-0.00661824131384492,-0.00300964433699846,0,
00:00:00.096,0.00258490978740156,0.00273397518321872,-0.042036846280098,0,
00:00:00.1,-0.021483026444912,-0.0315769277513027,-0.034706175327301,0,
00:00:00.104,-0.0113551262766123,-0.00988238211721182,0.0131737105548382,0,
00:00:00.108,0.0404258258640766,0.0554560422897339,0.0501081869006157,0,
00:00:00.112,0.0263745859265327,0.0320019721984863,0.0193941071629524,0,
00:00:00.116,-0.0202586017549038,-0.0360082127153873,0.00175584235694259,0,
00:00:00.12,-0.0610994845628738,-0.0714012309908867,-0.0631519481539726,0,
00:00:00.124,0.0312583558261395,0.0125266946852207,-0.0306074731051922,0,
00:00:00.128,0.0326906591653824,0.0479732267558575,0.0814970880746841,0,
00:00:00.132,0.00784454960376024,0.0344499312341213,0.0179833248257637,0,
00:00:00.136,-0.00125813856720924,0.0221720207482576,-0.0437888689339161,0,
00:00:00.14,-0.0557604096829891,-0.10876826941967,-0.0342635363340378,0,
00:00:00.144,-0.0104315225034952,-0.0146628431975842,0.0698498040437698,0,
00:00:00.148,0.0315705128014088,0.052330307662487,-0.021415900439024,0,
00:00:00.152,0.0341906733810902,0.0337199978530407,-0.0233456529676914,0,
00:00:00.156,-0.0159147325903177,-0.0140805514529347,-0.061304610222578,0,
00:00:00.16,0.00315641285851598,0.00382309895940125,0.0782873034477234,0,
00:00:00.164,0.000250193290412426,0.0138177424669266,0.0191120728850365,0,
00:00:00.168,-0.0264070797711611,-0.035710196942091,-0.0357644818723202,0,
00:00:00.172,-0.00224462617188692,-0.0127970082685351,0.0459746122360229,0,
00:00:00.176,0.0168332848697901,4.66090241388883E-05,-0.0242061782628298,0,
00:00:00.18,0.00338997575454414,0.0022073236759752,-0.0215306375175714,0,
00:00:00.184,0.000495302490890026,0.00120085850358009,0.0121002960950136,0,
